選手名,チーム,打率,試合,打席数,打数,安打,本塁打,打点,盗塁,四球,死球,三振,犠打,併殺打,出塁率,長打率,OPS,RC27,XR27,year,年俸(万円),守備,年数,年齢,生年月日,身長,体重,血液型,投打,出身地,外国出身
新沼　慎二,DeNA,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.81,-2.57,2012.0,1300,捕手,15,33,1979/06/22,185cm,84kg,A型,右右,宮城,False
田上　秀則,ソフトバンク,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.92,-2.7,2012.0,3000,捕手,11,32,1980/03/20,178cm,83kg,AB型,右右,大阪,False
北　篤,DeNA,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.92,-2.7,2012.0,750,外野手,6,24,1988/11/26,182cm,83kg,A型,右左,石川,False
小池　翔大,ロッテ,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7,-2.43,2012.0,900,捕手,2,24,1988/06/24,183cm,86kg,O型,右右,東京都,True
林崎　遼,西武,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,1000,内野手,2,24,1988/06/12,175cm,75kg,O型,右右,兵庫,False
田代　将太郎,西武,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,800,外野手,1,23,1989/12/13,178cm,75kg,A型,左左,北海道,False
中嶋　聡,日本ハム,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,3200,捕手,26,43,1969/03/27,182cm,82kg,AB型,右右,秋田,False
黒瀬　春樹,阪神,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,600,内野手,9,27,1985/04/15,180cm,80kg,B型,右右,岐阜,False
上村　和裕,広島,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,650,捕手,12,29,1983/02/20,178cm,85kg,O型,右右,北海道,False
大原　淳也,DeNA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,600,内野手,2,28,1984/06/26,174cm,77kg,O型,右右,佐賀,False
福元　淳史,ソフトバンク,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,440,内野手,4,29,1983/08/24,176cm,75kg,O型,右左,千葉,False
脇谷　亮太,,,,,,,,,,,,,,,,,,,,,2600,内野手,7,31,1981/11/04,176cm,74kg,A型,右左,大分,False
橋本　到,,,,,,,,,,,,,,,,,,,,,1000,外野手,4,22,1990/04/28,172cm,72kg,O型,右左,宮城,False
田中　大二郎,,,,,,,,,,,,,,,,,,,,,800,内野手,6,24,1988/04/29,179cm,85kg,A型,左左,神奈川,False
立岡　宗一郎,,,,,,,,,,,,,,,,,,,,,600,内野手,4,22,1990/05/18,181cm,78kg,A型,右右,熊本,False
鬼屋敷　正人,,,,,,,,,,,,,,,,,,,,,560,捕手,3,21,1991/06/19,179cm,83kg,O型,右右,三重,False
高橋　洸,,,,,,,,,,,,,,,,,,,,,540,内野手,1,19,1993/04/30,184cm,77kg,A型,右右,新潟,False
仲澤　広基,,,,,,,,,,,,,,,,,,,,,520,内野手,4,25,1987/01/22,182cm,80kg,A型,右右,山梨,False
山本　和作,,,,,,,,,,,,,,,,,,,,,460,内野手,4,26,1986/09/21,182cm,82kg,AB型,右右,兵庫,False
伊集院　峰弘,,,,,,,,,,,,,,,,,,,,,450,内野手,6,24,1988/06/04,178cm,80kg,A型,右右,鹿児島,False
河野　元貴,,,,,,,,,,,,,,,,,,,,,440,捕手,3,21,1991/06/14,179cm,77kg,B型,右左,福岡,False
小林　高也,,,,,,,,,,,,,,,,,,,,,400,外野手,4,28,1984/02/26,180cm,85kg,A型,右右,東京都,True
円谷　英俊,,,,,,,,,,,,,,,,,,,,,380,内野手,6,28,1984/09/17,181cm,78kg,B型,右左,神奈川,False
丸毛　謙一,,,,,,,,,,,,,,,,,,,,,270,外野手,2,24,1988/08/02,183cm,78kg,A型,右右,大阪,False
和田　凌太,,,,,,,,,,,,,,,,,,,,,250,内野手,2,20,1992/07/20,180cm,71kg,O型,右両,広島,False
芳川　庸,,,,,,,,,,,,,,,,,,,,,240,捕手,1,19,1993/08/18,183cm,102kg,A型,右右,京都,False
財前　貴男,,,,,,,,,,,,,,,,,,,,,240,内野手,2,26,1986/12/02,176cm,75kg,O型,右左,福岡,False
荻野　貴幸,,,,,,,,,,,,,,,,,,,,,240,内野手,2,24,1988/04/15,176cm,69kg,O型,右左,愛知,False
甲斐　雄平,,,,,,,,,,,,,,,,,,,,,740,外野手,3,24,1988/03/15,186cm,83kg,B型,右右,福岡,False
一二三　慎太,,,,,,,,,,,,,,,,,,,,,700,外野手,2,20,1992/09/29,187cm,89kg,A型,右右,大阪,False
荒木　郁也,,,,,,,,,,,,,,,,,,,,,600,内野手,2,24,1988/04/25,183cm,71kg,B型,右左,東京都,True
西田　直斗,,,,,,,,,,,,,,,,,,,,,600,内野手,1,19,1993/04/26,185cm,79kg,O型,右左,大阪,False
橋本　良平,,,,,,,,,,,,,,,,,,,,,550,捕手,6,24,1988/09/28,183cm,94kg,B型,右右,大阪,False
原口　文仁,,,,,,,,,,,,,,,,,,,,,500,捕手,3,20,1992/03/03,182cm,76kg,AB型,右右,埼玉,False
黒田　祐輔,,,,,,,,,,,,,,,,,,,,,440,外野手,5,26,1986/05/01,192cm,83kg,B型,右右,静岡,False
阪口　哲也,,,,,,,,,,,,,,,,,,,,,300,内野手,2,20,1992/08/31,180cm,77kg,O型,右左,大阪,False
廣神　聖哉,,,,,,,,,,,,,,,,,,,,,300,捕手,1,23,1989/08/19,174cm,88kg,A型,右左,群馬,False
穴田　真規,,,,,,,,,,,,,,,,,,,,,300,内野手,2,19,1993/02/01,180cm,80kg,O型,右右,大阪,False
藤井　宏政,,,,,,,,,,,,,,,,,,,,,240,内野手,4,22,1990/05/18,183cm,83kg,B型,右右,兵庫,False
岩崎　恭平,,,,,,,,,,,,,,,,,,,,,800,内野手,4,26,1986/04/04,178cm,73kg,AB型,右左,神奈川,False
森越　祐人,,,,,,,,,,,,,,,,,,,,,720,内野手,2,24,1988/08/11,178cm,70kg,A型,右右,愛知,False
吉田　利一,,,,,,,,,,,,,,,,,,,,,520,捕手,3,25,1987/04/27,178cm,72kg,A型,右左,奈良,False
井藤　真吾,,,,,,,,,,,,,,,,,,,,,400,外野手,4,22,1990/05/27,185cm,79kg,B型,右左,岐阜,False
赤田　龍一郎,,,,,,,,,,,,,,,,,,,,,400,捕手,3,24,1988/01/07,178cm,80kg,B型,右左,愛知,False
赤坂　和幸,,,,,,,,,,,,,,,,,,,,,400,外野手,5,23,1989/09/04,185cm,83kg,B型,右右,神奈川,False
加藤　聡,,,,,,,,,,,,,,,,,,,,,400,外野手,4,26,1986/09/05,185cm,85kg,O型,右右,大阪,False
細山田　武史,,,,,,,,,,,,,,,,,,,,,1700,捕手,4,26,1986/04/29,179cm,77kg,A型,右右,鹿児島,False
飛雄馬,,,,,,,,,,,,,,,,,,,,,600,内野手,1,21,1991/03/17,180cm,83kg,B型,右右,大阪,False
高森　勇旗,,,,,,,,,,,,,,,,,,,,,570,内野手,6,24,1988/05/18,181cm,84kg,O型,右左,富山,False
渡邊　雄貴,,,,,,,,,,,,,,,,,,,,,540,内野手,1,19,1993/04/09,180cm,75kg,O型,右右,岡山,False
鶴岡　賢二郎,,,,,,,,,,,,,,,,,,,,,520,捕手,2,25,1987/07/07,178cm,82kg,AB型,右右,埼玉,False
乙坂　智,,,,,,,,,,,,,,,,,,,,,480,外野手,1,18,1994/01/06,182cm,72kg,O型,右左,神奈川,False
西森　将司,,,,,,,,,,,,,,,,,,,,,360,捕手,1,25,1987/12/29,182cm,80kg,A型,右右,京都,False
松下　一郎,,,,,,,,,,,,,,,,,,,,,310,捕手,2,24,1988/07/19,172cm,78kg,O型,右右,兵庫,False
バーデン,,,,,,,,,,,,,,,,,,,,,6500,内野手,2,31,1981/04/02,180cm,90kg,不明,右右,アメリカ,True
末永　真史,,,,,,,,,,,,,,,,,,,,,1000,外野手,13,31,1981/06/08,175cm,78kg,O型,左左,佐賀,False
土生　翔平,,,,,,,,,,,,,,,,,,,,,1000,外野手,1,23,1989/08/16,180cm,81kg,O型,右左,広島,False
松本　高明,,,,,,,,,,,,,,,,,,,,,950,内野手,10,28,1984/04/12,177cm,73kg,B型,右左,東京都,True
井生　崇光,,,,,,,,,,,,,,,,,,,,,900,外野手,14,31,1981/03/12,179cm,80kg,A型,右右,福岡,False
山本　芳彦,,,,,,,,,,,,,,,,,,,,,800,内野手,11,29,1983/11/06,186cm,86kg,B型,右右,和歌山,False
庄司　隼人,,,,,,,,,,,,,,,,,,,,,500,内野手,3,21,1991/06/21,175cm,70kg,A型,右左,静岡,False
中谷　翼,,,,,,,,,,,,,,,,,,,,,500,内野手,7,28,1984/09/30,180cm,80kg,A型,右左,大阪,False
中村　憲,,,,,,,,,,,,,,,,,,,,,460,外野手,5,23,1989/09/27,186cm,85kg,B型,左左,京都,False
申　成鉉,,,,,,,,,,,,,,,,,,,,,450,内野手,4,22,1990/10/19,183cm,85kg,A型,右右,韓国,True
中村　亘佑,,,,,,,,,,,,,,,,,,,,,350,捕手,3,21,1991/04/02,181cm,83kg,O型,右右,神奈川,False
中村　真崇,,,,,,,,,,,,,,,,,,,,,300,外野手,1,29,1983/11/07,183cm,92kg,AB型,右右,福岡,False
三家　和真,,,,,,,,,,,,,,,,,,,,,250,外野手,1,19,1993/08/13,180cm,78kg,B型,右両,和歌山,False
川島　慶三,,,,,,,,,,,,,,,,,,,,,1200,内野手,7,29,1983/10/05,172cm,70kg,A型,右右,長崎,False
楠城　祐介,,,,,,,,,,,,,,,,,,,,,980,外野手,4,28,1984/01/27,177cm,85kg,B型,右右,福岡,False
川上　竜平,,,,,,,,,,,,,,,,,,,,,720,内野手,1,19,1993/05/08,182cm,84kg,A型,右右,沖縄,False
川崎　成晃,,,,,,,,,,,,,,,,,,,,,700,外野手,2,26,1986/03/30,180cm,86kg,B型,右右,鹿児島,False
水野　祐希,,,,,,,,,,,,,,,,,,,,,540,捕手,7,25,1987/06/09,180cm,77kg,A型,右右,愛知,False
西田　明央,,,,,,,,,,,,,,,,,,,,,500,捕手,2,20,1992/04/28,178cm,85kg,AB型,右右,京都,False
又野　知弥,,,,,,,,,,,,,,,,,,,,,500,内野手,2,20,1992/10/09,187cm,83kg,O型,右右,北海道,False
麻生　知史,,,,,,,,,,,,,,,,,,,,,320,内野手,3,25,1987/06/28,177cm,82kg,B型,右右,神奈川,False
北野　洸貴,,,,,,,,,,,,,,,,,,,,,300,外野手,2,24,1988/04/27,173cm,70kg,O型,右左,神奈川,False
佐藤　貴規,,,,,,,,,,,,,,,,,,,,,300,外野手,2,19,1993/01/29,180cm,80kg,B型,右左,宮城,False
曲尾　マイケ,,,,,,,,,,,,,,,,,,,,,300,外野手,3,21,1991/11/18,187cm,81kg,O型,右右,神奈川,False
塚田　正義,,,,,,,,,,,,,,,,,,,,,1200,内野手,1,23,1989/07/23,178cm,77kg,A型,右右,茨城,False
中原　恵司,,,,,,,,,,,,,,,,,,,,,1000,外野手,3,25,1987/07/10,183cm,81kg,AB型,右右,愛知,False
山下　斐紹,,,,,,,,,,,,,,,,,,,,,800,捕手,2,20,1992/11/16,180cm,78kg,A型,右左,北海道,False
堂上　隼人,,,,,,,,,,,,,,,,,,,,,650,捕手,4,30,1982/03/12,181cm,87kg,B型,右右,神奈川,False
豊福　晃司,,,,,,,,,,,,,,,,,,,,,500,内野手,3,21,1991/05/17,179cm,81kg,B型,右左,佐賀,False
白根　尚貴,,,,,,,,,,,,,,,,,,,,,500,内野手,1,19,1993/04/28,186cm,100kg,A型,右右,島根,False
安田　圭佑,,,,,,,,,,,,,,,,,,,,,430,外野手,2,25,1987/10/06,174cm,76kg,A型,左左,宮崎,False
飯田　一弥,,,,,,,,,,,,,,,,,,,,,400,捕手,1,26,1986/03/10,182cm,86kg,O型,右右,兵庫,False
笹沼　明広,,,,,,,,,,,,,,,,,,,,,400,捕手,1,25,1987/07/17,185cm,81kg,B型,右右,栃木,False
新崎　慎弥,,,,,,,,,,,,,,,,,,,,,400,内野手,1,23,1989/10/22,172cm,72kg,B型,右左,沖縄,False
亀澤　恭平,,,,,,,,,,,,,,,,,,,,,400,内野手,1,24,1988/10/15,174cm,73kg,B型,右左,岡山,False
ショート,,,,,,,,,,,,,,,,,,,,,300,外野手,2,25,1987/04/01,188cm,104kg,不明,右右,アメリカ,True
猪本　健太郎,,,,,,,,,,,,,,,,,,,,,300,捕手,4,22,1990/12/23,182cm,88kg,O型,右右,熊本,False
牧原　大成,,,,,,,,,,,,,,,,,,,,,280,内野手,2,20,1992/10/15,173cm,68kg,A型,右左,福岡,False
拓也,,,,,,,,,,,,,,,,,,,,,270,捕手,2,20,1992/11/05,169cm,70kg,O型,右右,大分,False
釜元　豪,,,,,,,,,,,,,,,,,,,,,270,外野手,1,19,1993/09/03,180cm,80kg,B型,右左,長崎,False
中原　大樹,,,,,,,,,,,,,,,,,,,,,270,内野手,2,20,1992/06/06,185cm,106kg,A型,右右,鹿児島,False
今岡　誠,,,,,,,,,,,,,,,,,,,,,1500,内野手,16,38,1974/09/11,185cm,83kg,A型,右右,兵庫,False
的場　直樹,,,,,,,,,,,,,,,,,,,,,1500,捕手,13,35,1977/05/09,179cm,87kg,O型,右右,大阪,False
神戸　拓光,,,,,,,,,,,,,,,,,,,,,1150,外野手,6,27,1985/02/23,191cm,98kg,A型,右左,茨城,False
江村　直也,,,,,,,,,,,,,,,,,,,,,580,捕手,2,20,1992/05/06,176cm,83kg,B型,右右,広島,False
翔太,,,,,,,,,,,,,,,,,,,,,570,内野手,3,21,1991/09/17,180cm,78kg,A型,右右,沖縄,False
青松　敬鎔,,,,,,,,,,,,,,,,,,,,,500,捕手,8,26,1986/12/07,185cm,83kg,O型,右右,京都,False
角　晃多,,,,,,,,,,,,,,,,,,,,,250,内野手,4,21,1991/01/13,168cm,74kg,A型,右左,神奈川,False
蔡　森夫,,,,,,,,,,,,,,,,,,,,,240,内野手,2,25,1987/08/27,190cm,100kg,不明,右右,台湾,True
生山　裕人,,,,,,,,,,,,,,,,,,,,,240,内野手,4,27,1985/05/10,183cm,78kg,O型,右両,大阪,False
武山　真吾,,,,,,,,,,,,,,,,,,,,,1900,捕手,10,28,1984/06/22,178cm,83kg,O型,右右,愛知,False
美沢　将,,,,,,,,,,,,,,,,,,,,,1000,内野手,3,24,1988/03/03,181cm,75kg,O型,右右,鹿児島,False
岳野　竜也,,,,,,,,,,,,,,,,,,,,,650,捕手,4,26,1986/05/14,180cm,90kg,O型,右右,福岡,False
駒月　仁人,,,,,,,,,,,,,,,,,,,,,600,外野手,1,19,1993/04/21,176cm,85kg,O型,右右,京都,False
中田　祥多,,,,,,,,,,,,,,,,,,,,,600,捕手,5,22,1990/02/22,182cm,84kg,A型,右右,兵庫,False
梅田　尚通,,,,,,,,,,,,,,,,,,,,,600,内野手,5,23,1989/06/28,185cm,85kg,B型,右左,福井,False
荒川　雄太,,,,,,,,,,,,,,,,,,,,,600,捕手,7,25,1987/10/14,182cm,90kg,O型,右右,東京都,True
藤澤　亨明,,,,,,,,,,,,,,,,,,,,,300,捕手,1,23,1989/11/11,180cm,80kg,B型,右左,長野,False
井野　卓,,,,,,,,,,,,,,,,,,,,,780,捕手,7,29,1983/11/23,180cm,78kg,B型,右右,群馬,False
中川　大志,,,,,,,,,,,,,,,,,,,,,650,内野手,4,22,1990/06/08,186cm,92kg,A型,右右,愛知,False
三好　匠,,,,,,,,,,,,,,,,,,,,,600,内野手,1,19,1993/06/07,174cm,75kg,A型,右右,福岡,False
北川　倫太郎,,,,,,,,,,,,,,,,,,,,,600,外野手,1,19,1993/06/21,184cm,80kg,B型,右左,大阪,False
勧野　甲輝,,,,,,,,,,,,,,,,,,,,,600,内野手,2,20,1992/07/12,182cm,86kg,O型,右右,大阪,False
小関　翔太,,,,,,,,,,,,,,,,,,,,,590,捕手,3,21,1991/09/06,181cm,81kg,B型,右右,福岡,False
山本　大明,,,,,,,,,,,,,,,,,,,,,560,捕手,6,24,1988/06/10,183cm,90kg,A型,右右,大阪,False
川口　隼人,,,,,,,,,,,,,,,,,,,,,250,外野手,2,27,1985/08/07,168cm,70kg,A型,右左,神奈川,False
神保　貴宏,,,,,,,,,,,,,,,,,,,,,240,外野手,1,26,1986/12/09,174cm,76kg,O型,右右,北海道,False
紺田　敏正,,,,,,,,,,,,,,,,,,,,,840,外野手,10,32,1980/08/12,183cm,77kg,A型,右左,富山,False
尾崎　匡哉,,,,,,,,,,,,,,,,,,,,,700,捕手,10,28,1984/06/02,182cm,78kg,B型,右右,兵庫,False
佐藤　賢治,,,,,,,,,,,,,,,,,,,,,630,外野手,6,24,1988/08/26,181cm,86kg,A型,右左,東京都,True
松本　剛,,,,,,,,,,,,,,,,,,,,,600,内野手,1,19,1993/08/11,180cm,80kg,AB型,右右,埼玉,False
関口　雄大,,,,,,,,,,,,,,,,,,,,,570,外野手,5,27,1985/08/26,177cm,85kg,B型,右右,栃木,False
市川　卓,,,,,,,,,,,,,,,,,,,,,550,内野手,8,26,1986/06/07,186cm,90kg,O型,右左,三重,False
石川　慎吾,,,,,,,,,,,,,,,,,,,,,550,外野手,1,19,1993/04/27,178cm,75kg,O型,右右,大阪,False
大嶋　匠,,,,,,,,,,,,,,,,,,,,,500,捕手,1,22,1990/02/14,180cm,95kg,A型,右左,群馬,False
荒張　裕司,,,,,,,,,,,,,,,,,,,,,480,捕手,3,23,1989/04/24,177cm,80kg,O型,右右,大阪,False
浅沼　寿紀,,,,,,,,,,,,,,,,,,,,,480,外野手,5,23,1989/07/21,181cm,76kg,B型,左左,北海道,False
庄司　龍二,,,,,,,,,,,,,,,,,,,,,800,捕手,1,25,1987/02/01,176cm,80kg,AB型,右右,和歌山,False
丹羽　将弥,,,,,,,,,,,,,,,,,,,,,580,外野手,5,23,1989/04/18,178cm,84kg,A型,右右,愛知,False
柴田　亮輔,,,,,,,,,,,,,,,,,,,,,530,内野手,7,25,1987/07/18,183cm,80kg,A型,右左,愛知,False
堤　裕貴,,,,,,,,,,,,,,,,,,,,,500,内野手,1,19,1993/09/21,173cm,74kg,B型,右左,佐賀,False
ベロス,,,,,,,,,,,,,,,,,,,,,300,内野手,2,24,1988/06/03,185cm,80kg,不明,右両,ドミニカ共和国,True
稲倉　大輝,,,,,,,,,,,,,,,,,,,,,240,外野手,1,19,1993/05/11,180cm,85kg,A型,右右,熊本,False
柿原　翔樹,,,,,,,,,,,,,,,,,,,,,240,内野手,1,19,1993/04/23,176cm,76kg,O型,右右,福岡,False
