選手名,チーム,打率,試合,打席数,打数,安打,本塁打,打点,盗塁,四球,死球,三振,犠打,併殺打,出塁率,長打率,OPS,RC27,XR27,year,年俸(万円),守備,年数,年齢,生年月日,身長,体重,血液型,投打,出身地,外国出身
志田　宗大,ヤクルト,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.70,-2.43,2010.0,1800,外野手,9,31,1979/06/16,178cm,75kg,AB型,右右,岩手,False
銀仁朗,西武,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.70,-2.43,2010.0,2500,捕手,5,23,1987/07/19,180cm,93kg,O型,右右,京都,False
村松　有人,ソフトバンク,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.70,-2.43,2010.0,6400,外野手,20,38,1972/12/12,177cm,78kg,A型,左左,石川,False
清水　将海,中日,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.70,-2.43,2010.0,1700,捕手,14,35,1975/01/09,180cm,84kg,B型,右右,群馬,False
清水　将海,ソフトバンク,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,2010.0,1700,捕手,14,35,1975/01/09,180cm,84kg,B型,右右,群馬,False
小坂　誠,楽天,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,2010.0,3300,内野手,14,37,1973/07/02,167cm,63kg,O型,右左,宮城,False
立岡　宗一郎,ソフトバンク,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,2010.0,700,内野手,2,20,1990/05/18,180cm,78kg,A型,右右,熊本,False
円谷　英俊,巨人,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,2010.0,800,内野手,4,26,1984/09/17,181cm,78kg,B型,右左,神奈川,False
星　孝典,,,,,,,,,,,,,,,,,,,,,860,捕手,6,28,1982/05/04,176cm,81kg,B型,右右,宮城,False
隠善　智也,,,,,,,,,,,,,,,,,,,,,860,外野手,4,26,1984/06/05,174cm,77kg,O型,左左,広島,False
田中　大二郎,,,,,,,,,,,,,,,,,,,,,800,外野手,4,22,1988/04/29,179cm,83kg,A型,左左,神奈川,False
仲澤　広基,,,,,,,,,,,,,,,,,,,,,700,内野手,2,23,1987/01/22,182cm,80kg,A型,右右,山梨,False
鬼屋敷　正人,,,,,,,,,,,,,,,,,,,,,600,捕手,1,19,1991/06/19,180cm,82kg,O型,右右,三重,False
藤村　大介,,,,,,,,,,,,,,,,,,,,,580,内野手,3,21,1989/07/25,173cm,70kg,AB型,右左,熊本,False
伊集院　峰弘,,,,,,,,,,,,,,,,,,,,,480,内野手,4,22,1988/06/04,177cm,80kg,A型,右右,鹿児島,False
籾山　幸徳,,,,,,,,,,,,,,,,,,,,,270,内野手,3,25,1985/04/10,179cm,80kg,不明,右右,大阪,False
福元　淳史,,,,,,,,,,,,,,,,,,,,,240,内野手,2,27,1983/08/24,176cm,75kg,O型,右左,千葉,False
谷内田　敦士,,,,,,,,,,,,,,,,,,,,,240,捕手,3,20,1990/01/29,178cm,85kg,不明,右右,北海道,False
山本　和作,,,,,,,,,,,,,,,,,,,,,240,内野手,2,24,1986/09/21,182cm,85kg,AB型,右右,兵庫,False
河野　元貴,,,,,,,,,,,,,,,,,,,,,240,捕手,1,19,1991/06/14,179cm,75kg,B型,右左,福岡,False
岡崎　太一,,,,,,,,,,,,,,,,,,,,,1200,捕手,6,27,1983/06/20,180cm,87kg,O型,右右,奈良,False
柴田　講平,,,,,,,,,,,,,,,,,,,,,1000,外野手,2,24,1986/07/17,176cm,74kg,A型,左左,福岡,False
水田　圭介,,,,,,,,,,,,,,,,,,,,,900,内野手,10,30,1980/11/04,175cm,74kg,AB型,右右,大阪,False
庄田　隆弘,,,,,,,,,,,,,,,,,,,,,850,外野手,7,31,1979/11/09,184cm,85kg,O型,左左,奈良,False
甲斐　雄平,,,,,,,,,,,,,,,,,,,,,840,外野手,1,22,1988/03/15,185cm,85kg,不明,右右,福岡,False
高濱　卓也,,,,,,,,,,,,,,,,,,,,,800,内野手,3,21,1989/07/06,184cm,85kg,A型,右左,佐賀,False
野原　将志,,,,,,,,,,,,,,,,,,,,,630,内野手,4,22,1988/04/04,184cm,86kg,A型,右右,長崎,False
野原　祐也,,,,,,,,,,,,,,,,,,,,,600,外野手,2,25,1985/01/07,177cm,88kg,B型,右左,埼玉,False
橋本　良平,,,,,,,,,,,,,,,,,,,,,580,捕手,4,22,1988/09/28,183cm,92kg,B型,右右,大阪,False
原口　文仁,,,,,,,,,,,,,,,,,,,,,480,捕手,1,18,1992/03/03,179cm,78kg,AB型,右右,埼玉,False
大城　祐二,,,,,,,,,,,,,,,,,,,,,460,内野手,4,25,1985/10/07,172cm,73kg,B型,右左,沖縄,False
高橋　勇丞,,,,,,,,,,,,,,,,,,,,,400,外野手,6,24,1986/06/07,179cm,75kg,AB型,右右,愛媛,False
西谷　尚徳,,,,,,,,,,,,,,,,,,,,,400,内野手,6,28,1982/05/06,177cm,76kg,B型,右左,埼玉,False
森田　一成,,,,,,,,,,,,,,,,,,,,,360,内野手,3,21,1989/08/04,185cm,91kg,A型,右左,岡山,False
田中　慎太朗,,,,,,,,,,,,,,,,,,,,,300,内野手,3,25,1985/05/15,182cm,83kg,不明,右右,広島,False
藤井　宏政,,,,,,,,,,,,,,,,,,,,,240,内野手,2,20,1990/05/18,183cm,81kg,B型,右右,兵庫,False
澤井　道久,,,,,,,,,,,,,,,,,,,,,900,内野手,6,31,1979/06/25,175cm,74kg,O型,右左,京都,False
田中　大輔,,,,,,,,,,,,,,,,,,,,,900,捕手,4,26,1984/12/18,174cm,75kg,O型,右右,広島,False
吉田　利一,,,,,,,,,,,,,,,,,,,,,600,捕手,1,23,1987/04/27,178cm,72kg,A型,右左,奈良,False
井藤　真吾,,,,,,,,,,,,,,,,,,,,,540,外野手,2,20,1990/05/27,185cm,79kg,B型,右左,岐阜,False
加藤　聡,,,,,,,,,,,,,,,,,,,,,400,外野手,2,24,1986/09/05,185cm,90kg,O型,右右,大阪,False
赤田　龍一郎,,,,,,,,,,,,,,,,,,,,,400,捕手,1,22,1988/01/07,178cm,80kg,B型,右左,愛知,False
小林　高也,,,,,,,,,,,,,,,,,,,,,400,外野手,2,26,1984/02/26,180cm,85kg,A型,右右,東京都,True
北川　隼行,,,,,,,,,,,,,,,,,,,,,940,内野手,8,31,1979/01/08,175cm,77kg,A型,右左,大阪,False
高森　勇気,,,,,,,,,,,,,,,,,,,,,540,内野手,4,22,1988/05/18,180cm,84kg,O型,右左,富山,False
坂本　大空也,,,,,,,,,,,,,,,,,,,,,480,外野手,3,21,1989/05/07,180cm,80kg,O型,左左,茨城,False
杉本　昌都,,,,,,,,,,,,,,,,,,,,,280,捕手,3,21,1989/04/28,184cm,86kg,O型,右右,兵庫,False
王　靖超,,,,,,,,,,,,,,,,,,,,,240,内野手,2,22,1988/07/13,185cm,86kg,A型,右右,中国,True
井生　崇光,,,,,,,,,,,,,,,,,,,,,900,外野手,12,29,1981/03/12,179cm,80kg,A型,右右,福岡,False
松山　竜平,,,,,,,,,,,,,,,,,,,,,750,外野手,3,25,1985/09/18,176cm,94kg,B型,右左,鹿児島,False
堂林　翔太,,,,,,,,,,,,,,,,,,,,,700,内野手,1,19,1991/08/17,183cm,81kg,A型,右右,愛知,False
上村　和裕,,,,,,,,,,,,,,,,,,,,,700,捕手,10,27,1983/02/20,178cm,85kg,O型,右右,北海道,False
田中　彰,,,,,,,,,,,,,,,,,,,,,650,内野手,6,28,1982/10/23,187cm,86kg,A型,右右,東京都,True
鞘師　智也,,,,,,,,,,,,,,,,,,,,,650,外野手,8,30,1980/05/06,184cm,85kg,B型,右右,大阪,False
鈴木　将光,,,,,,,,,,,,,,,,,,,,,600,外野手,5,23,1987/04/08,182cm,82kg,A型,右右,富山,False
安部　友裕,,,,,,,,,,,,,,,,,,,,,600,内野手,3,21,1989/06/24,181cm,80kg,O型,右左,福岡,False
白濱　裕太,,,,,,,,,,,,,,,,,,,,,500,捕手,7,25,1985/10/31,180cm,85kg,A型,右右,大阪,False
庄司　隼人,,,,,,,,,,,,,,,,,,,,,500,内野手,1,19,1991/06/21,175cm,70kg,A型,右左,静岡,False
山本　翔,,,,,,,,,,,,,,,,,,,,,500,捕手,9,26,1984/01/13,178cm,82kg,A型,右右,福岡,False
申　成鉉,,,,,,,,,,,,,,,,,,,,,450,内野手,2,20,1990/10/19,183cm,85kg,A型,右右,韓国,True
山内　敬太,,,,,,,,,,,,,,,,,,,,,350,外野手,3,25,1985/05/23,184cm,84kg,不明,右左,愛知,False
中村　亘佑,,,,,,,,,,,,,,,,,,,,,250,捕手,1,19,1991/04/02,181cm,83kg,O型,右右,神奈川,False
川島　慶三,,,,,,,,,,,,,,,,,,,,,3500,内野手,5,27,1983/10/05,172cm,70kg,A型,右右,長崎,False
高井　雄平,,,,,,,,,,,,,,,,,,,,,1400,外野手,8,26,1984/06/25,175cm,82kg,A型,左左,神奈川,False
中尾　敏浩,,,,,,,,,,,,,,,,,,,,,850,外野手,3,28,1982/11/12,178cm,76kg,B型,右左,福岡,False
松井　淳,,,,,,,,,,,,,,,,,,,,,800,外野手,1,23,1987/11/27,176cm,88kg,O型,右左,神奈川,False
梶本　勇介,,,,,,,,,,,,,,,,,,,,,800,内野手,9,27,1983/12/18,177cm,75kg,AB型,右両,大阪,False
水野　祐希,,,,,,,,,,,,,,,,,,,,,520,捕手,5,23,1987/06/09,180cm,77kg,A型,右右,愛知,False
麻生　知史,,,,,,,,,,,,,,,,,,,,,300,内野手,1,23,1987/06/28,177cm,82kg,B型,右右,神奈川,False
曲尾　マイケ,,,,,,,,,,,,,,,,,,,,,300,外野手,1,19,1991/11/18,187cm,81kg,O型,右右,神奈川,False
辻　武史,,,,,,,,,,,,,,,,,,,,,1800,外野手,13,31,1979/06/12,177cm,81kg,B型,右右,石川,False
中原　恵司,,,,,,,,,,,,,,,,,,,,,1200,外野手,1,23,1987/07/10,183cm,86kg,AB型,右右,愛知,False
中西　健太,,,,,,,,,,,,,,,,,,,,,1100,外野手,6,24,1986/04/10,178cm,85kg,A型,右右,滋賀,False
小斉　祐輔,,,,,,,,,,,,,,,,,,,,,1100,外野手,5,27,1983/04/30,178cm,87kg,O型,右左,大阪,False
今宮　健太,,,,,,,,,,,,,,,,,,,,,800,内野手,1,19,1991/07/15,171cm,70kg,O型,右右,大分,False
吉川　元浩,,,,,,,,,,,,,,,,,,,,,700,内野手,13,31,1979/07/29,184cm,84kg,A型,右右,群馬,False
荒川　雄太,,,,,,,,,,,,,,,,,,,,,680,捕手,5,23,1987/10/14,182cm,87kg,O型,右右,東京都,True
中村　晃,,,,,,,,,,,,,,,,,,,,,600,外野手,3,21,1989/11/05,176cm,81kg,O型,左左,埼玉,False
李　杜軒,,,,,,,,,,,,,,,,,,,,,520,内野手,4,22,1988/04/21,175cm,81kg,A型,右右,台湾,True
豊福　晃司,,,,,,,,,,,,,,,,,,,,,500,内野手,1,19,1991/05/17,180cm,79kg,B型,右左,佐賀,False
トゥサント,,,,,,,,,,,,,,,,,,,,,360,外野手,2,28,1982/10/24,188cm,84kg,不明,右右,アメリカ,True
猪本　健太郎,,,,,,,,,,,,,,,,,,,,,240,捕手,2,20,1990/12/23,182cm,83kg,O型,右右,熊本,False
堀　幸一,,,,,,,,,,,,,,,,,,,,,3400,内野手,23,41,1969/04/02,182cm,85kg,A型,右右,長崎,False
大塚　明,,,,,,,,,,,,,,,,,,,,,2300,外野手,17,35,1975/04/28,184cm,83kg,A型,右右,大分,False
翔太,,,,,,,,,,,,,,,,,,,,,550,内野手,1,19,1991/09/17,180cm,78kg,A型,右右,沖縄,False
定岡　卓摩,,,,,,,,,,,,,,,,,,,,,500,内野手,6,24,1986/10/17,180cm,85kg,O型,右右,福岡,False
青松　敬鎔,,,,,,,,,,,,,,,,,,,,,500,捕手,6,24,1986/12/07,185cm,83kg,O型,右右,京都,False
宮本　裕司,,,,,,,,,,,,,,,,,,,,,440,捕手,3,27,1983/01/07,182cm,85kg,A型,右左,和歌山,False
角　晃多,,,,,,,,,,,,,,,,,,,,,250,内野手,2,19,1991/01/13,168cm,74kg,A型,右左,神奈川,False
生山　裕人,,,,,,,,,,,,,,,,,,,,,240,内野手,2,25,1985/05/10,183cm,78kg,O型,右左,大阪,False
吉田　真史,,,,,,,,,,,,,,,,,,,,,240,内野手,2,20,1990/04/08,180cm,77kg,B型,右両,群馬,False
米野　智人,,,,,,,,,,,,,,,,,,,,,1700,捕手,11,28,1982/01/21,181cm,82kg,B型,右右,北海道,False
美沢　将,,,,,,,,,,,,,,,,,,,,,1200,内野手,1,22,1988/03/03,181cm,75kg,O型,右右,鹿児島,False
松坂　健太,,,,,,,,,,,,,,,,,,,,,900,外野手,7,25,1985/08/16,187cm,86kg,O型,右右,大阪,False
石川　貢,,,,,,,,,,,,,,,,,,,,,600,外野手,1,19,1991/06/16,180cm,80kg,B型,右左,愛知,False
中田　祥多,,,,,,,,,,,,,,,,,,,,,600,捕手,3,20,1990/02/22,182cm,81kg,A型,右右,兵庫,False
梅田　尚通,,,,,,,,,,,,,,,,,,,,,600,内野手,3,21,1989/06/28,185cm,82kg,B型,右左,福井,False
田沢　由哉,,,,,,,,,,,,,,,,,,,,,550,内野手,5,23,1987/04/17,184cm,85kg,A型,右右,北海道,False
塩川　達也,,,,,,,,,,,,,,,,,,,,,1650,内野手,6,27,1983/03/15,180cm,79kg,O型,右右,兵庫,False
河田　寿司,,,,,,,,,,,,,,,,,,,,,760,内野手,5,31,1979/12/05,180cm,90kg,O型,右左,熊本,False
大廣　翔治,,,,,,,,,,,,,,,,,,,,,750,内野手,6,28,1982/07/29,183cm,90kg,A型,右右,群馬,False
西田　哲朗,,,,,,,,,,,,,,,,,,,,,600,内野手,1,19,1991/09/04,180cm,78kg,O型,右右,大阪,False
小関　翔太,,,,,,,,,,,,,,,,,,,,,600,捕手,1,19,1991/09/06,181cm,81kg,B型,右右,福岡,False
山本　大明,,,,,,,,,,,,,,,,,,,,,550,捕手,4,22,1988/06/10,183cm,75kg,A型,右右,大阪,False
松井　宏次,,,,,,,,,,,,,,,,,,,,,240,内野手,1,26,1984/12/02,174cm,70kg,A型,右右,静岡,False
市川　卓,,,,,,,,,,,,,,,,,,,,,550,内野手,6,24,1986/06/07,186cm,90kg,O型,右左,三重,False
中島　卓也,,,,,,,,,,,,,,,,,,,,,500,内野手,2,19,1991/01/11,176cm,67kg,A型,右左,福岡,False
荒張　裕司,,,,,,,,,,,,,,,,,,,,,480,捕手,1,21,1989/04/24,177cm,80kg,O型,右右,大阪,False
大平　成一,,,,,,,,,,,,,,,,,,,,,480,外野手,3,21,1989/04/08,183cm,85kg,A型,右左,長崎,False
杉谷　拳士,,,,,,,,,,,,,,,,,,,,,450,内野手,2,19,1991/02/04,173cm,72kg,B型,右両,東京都,True
相川　良太,,,,,,,,,,,,,,,,,,,,,1600,外野手,12,33,1977/01/18,183cm,78kg,A型,右右,福岡,False
高島　毅,,,,,,,,,,,,,,,,,,,,,960,内野手,2,24,1986/05/29,176cm,78kg,O型,右右,大阪,False
長田　昌浩,,,,,,,,,,,,,,,,,,,,,750,内野手,8,26,1984/06/10,178cm,78kg,B型,右左,千葉,False
丹羽　将弥,,,,,,,,,,,,,,,,,,,,,670,外野手,3,21,1989/04/18,178cm,82kg,A型,右右,愛知,False
柴田　亮輔,,,,,,,,,,,,,,,,,,,,,540,内野手,5,23,1987/07/18,183cm,79kg,A型,右左,愛知,False
土井　健大,,,,,,,,,,,,,,,,,,,,,520,捕手,4,21,1989/01/24,176cm,82kg,A型,右右,兵庫,False
