選手名,チーム,打率,試合,打席数,打数,安打,本塁打,打点,盗塁,四球,死球,三振,犠打,併殺打,出塁率,長打率,OPS,RC27,XR27,year,年俸(万円),守備,年数,年齢,生年月日,身長,体重,血液型,投打,出身地,外国出身
赤田　龍一郎,中日,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.70,-2.43,2015.0,440,捕手,6,27,1988/01/07,178cm,80kg,B型,右左,愛知,False
谷　哲也,中日,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.70,-2.43,2015.0,1000,内野手,8,30,1985/07/09,180cm,78kg,A型,右右,徳島,False
田中　大輔,オリックス,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.92,-2.70,2015.0,880,捕手,9,31,1984/12/18,175cm,83kg,O型,右右,広島,False
下妻　貴寛,楽天,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,2015.0,600,捕手,3,21,1994/04/15,186cm,85kg,B型,右右,山形,False
加藤　匠馬,中日,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,2015.0,800,捕手,1,23,1992/04/29,175cm,74kg,B型,右右,三重,False
中嶋　聡,日本ハム,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,2015.0,3200,捕手,29,46,1969/03/27,182cm,82kg,AB型,右右,秋田,False
西森　将司,DeNA,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,-8.64,2015.0,610,捕手,4,28,1987/12/29,182cm,80kg,A型,右両,京都,False
城所　龍磨,ソフトバンク,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,-8.64,2015.0,2400,外野手,12,30,1985/09/24,177cm,78kg,B型,右左,愛知,False
白濱　裕太,広島,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,2015.0,950,捕手,12,30,1985/10/31,180cm,92kg,A型,右右,大阪,False
三ツ俣　大樹,中日,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,2015.0,1000,内野手,5,23,1992/05/11,177cm,80kg,O型,右右,東京都,True
倉　義和,広島,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,2015.0,3000,捕手,18,40,1975/07/27,179cm,90kg,O型,右右,京都,False
磯村　嘉孝,広島,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,2015.0,590,捕手,5,23,1992/11/01,178cm,89kg,A型,右右,愛知,False
拓也,ソフトバンク,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,2015.0,600,捕手,5,23,1992/11/05,170cm,72kg,O型,右右,大分,False
藤村　大介,,,,,,,,,,,,,,,,,,,,,1500,内野手,8,26,1989/07/25,174cm,73kg,AB型,右左,熊本,False
横川　史学,,,,,,,,,,,,,,,,,,,,,1500,外野手,9,31,1984/12/03,186cm,90kg,B型,右左,千葉,False
大累　進,,,,,,,,,,,,,,,,,,,,,950,内野手,3,25,1990/08/31,175cm,73kg,O型,右右,北海道,False
和田　恋,,,,,,,,,,,,,,,,,,,,,750,内野手,2,20,1995/09/26,180cm,84kg,O型,右右,高知,False
河野　元貴,,,,,,,,,,,,,,,,,,,,,670,捕手,6,24,1991/06/14,179cm,83kg,B型,右左,福岡,False
鬼屋敷　正人,,,,,,,,,,,,,,,,,,,,,600,捕手,6,24,1991/06/19,178cm,84kg,O型,右右,三重,False
高橋　洸,,,,,,,,,,,,,,,,,,,,,490,外野手,4,22,1993/04/30,184cm,77kg,A型,右右,新潟,False
芳川　庸,,,,,,,,,,,,,,,,,,,,,270,捕手,4,22,1993/08/18,183cm,80kg,A型,右右,京都,False
田中　貴也,,,,,,,,,,,,,,,,,,,,,250,捕手,1,23,1992/08/27,178cm,80kg,O型,右左,京都,False
北之園　隆生,,,,,,,,,,,,,,,,,,,,,250,外野手,2,20,1995/04/12,180cm,88kg,AB型,右左,鹿児島,False
川相　拓也,,,,,,,,,,,,,,,,,,,,,250,内野手,1,25,1990/11/25,174cm,71kg,O型,右両,神奈川,False
青山　誠,,,,,,,,,,,,,,,,,,,,,240,外野手,2,24,1991/11/01,185cm,85kg,O型,右右,兵庫,False
長江　翔太,,,,,,,,,,,,,,,,,,,,,240,外野手,2,24,1991/10/08,190cm,88kg,O型,右左,大阪,False
清水　誉,,,,,,,,,,,,,,,,,,,,,1300,捕手,9,31,1984/04/23,178cm,78kg,A型,右右,兵庫,False
緒方　凌介,,,,,,,,,,,,,,,,,,,,,950,外野手,3,25,1990/08/25,176cm,65kg,O型,右左,大阪,False
陽川　尚将,,,,,,,,,,,,,,,,,,,,,840,内野手,2,24,1991/07/17,180cm,86kg,O型,右右,大阪,False
小豆畑　眞也,,,,,,,,,,,,,,,,,,,,,770,捕手,3,27,1988/07/22,181cm,77kg,B型,右右,岐阜,False
横田　慎太郎,,,,,,,,,,,,,,,,,,,,,720,外野手,2,20,1995/06/09,186cm,86kg,O型,左左,鹿児島,False
黒瀬　春樹,,,,,,,,,,,,,,,,,,,,,650,内野手,12,30,1985/04/15,180cm,79kg,B型,右右,岐阜,False
西田　直斗,,,,,,,,,,,,,,,,,,,,,600,内野手,4,22,1993/04/26,186cm,78kg,O型,右左,大阪,False
一二三　慎太,,,,,,,,,,,,,,,,,,,,,570,外野手,5,23,1992/09/29,187cm,94kg,A型,右右,大阪,False
植田　海,,,,,,,,,,,,,,,,,,,,,500,内野手,1,19,1996/04/19,175cm,72kg,O型,右右,滋賀,False
原口　文仁,,,,,,,,,,,,,,,,,,,,,400,捕手,6,23,1992/03/03,182cm,86kg,AB型,右右,埼玉,False
石川　駿,,,,,,,,,,,,,,,,,,,,,1000,内野手,1,25,1990/05/26,178cm,82kg,A型,右右,滋賀,False
藤澤　拓斗,,,,,,,,,,,,,,,,,,,,,750,内野手,2,25,1990/05/27,174cm,82kg,O型,右左,大分,False
古本　武尊,,,,,,,,,,,,,,,,,,,,,600,外野手,3,25,1990/12/04,176cm,87kg,B型,右左,福岡,False
溝脇　隼人,,,,,,,,,,,,,,,,,,,,,520,内野手,3,21,1994/05/17,178cm,70kg,O型,右左,熊本,False
藤吉　優,,,,,,,,,,,,,,,,,,,,,300,捕手,1,19,1996/08/07,180cm,74kg,A型,右左,福岡,False
近藤　弘基,,,,,,,,,,,,,,,,,,,,,300,外野手,1,22,1993/02/12,179cm,78kg,A型,右右,愛知,False
橋爪　大佑,,,,,,,,,,,,,,,,,,,,,300,内野手,2,23,1992/03/30,174cm,73kg,A型,右両,大阪,False
Ｙ．グリエル,,,,,,,,,,,,,,,,,,,,,35000,内野手,2,31,1984/06/09,183cm,89kg,不明,右右,キューバ,True
Ｌ．グリエルJr.,,,,,,,,,,,,,,,,,,,,,3500,内野手,1,22,1993/10/19,192cm,83kg,不明,右右,キューバ,True
加藤　政義,,,,,,,,,,,,,,,,,,,,,780,内野手,6,28,1987/04/28,173cm,76kg,B型,右左,宮城,False
鶴岡　賢二郎,,,,,,,,,,,,,,,,,,,,,650,捕手,5,28,1987/07/07,178cm,87kg,AB型,右右,埼玉,False
渡邊　雄貴,,,,,,,,,,,,,,,,,,,,,540,内野手,4,22,1993/04/09,180cm,79kg,O型,右右,岡山,False
百瀬　大騎,,,,,,,,,,,,,,,,,,,,,500,内野手,1,18,1997/03/11,175cm,70kg,A型,右左,長野,False
亀井　塔生,,,,,,,,,,,,,,,,,,,,,360,捕手,1,18,1997/02/19,180cm,75kg,O型,右右,京都,False
廣瀬　純,,,,,,,,,,,,,,,,,,,,,4800,外野手,15,36,1979/03/29,181cm,85kg,B型,右右,大分,False
東出　輝裕,,,,,,,,,,,,,,,,,,,,,3500,内野手,17,35,1980/08/21,171cm,75kg,A型,右左,福井,False
栗原　健太,,,,,,,,,,,,,,,,,,,,,3400,内野手,16,33,1982/01/08,183cm,97kg,O型,右右,山形,False
上本　崇司,,,,,,,,,,,,,,,,,,,,,930,内野手,3,25,1990/08/22,170cm,71kg,A型,右右,広島,False
土生　翔平,,,,,,,,,,,,,,,,,,,,,750,外野手,4,26,1989/08/16,180cm,87kg,O型,右左,広島,False
高橋　大樹,,,,,,,,,,,,,,,,,,,,,700,外野手,3,21,1994/05/11,181cm,85kg,O型,右右,大阪,False
庄司　隼人,,,,,,,,,,,,,,,,,,,,,580,内野手,6,24,1991/06/21,175cm,76kg,A型,右左,静岡,False
中村　憲,,,,,,,,,,,,,,,,,,,,,540,外野手,8,26,1989/09/27,186cm,90kg,B型,左左,京都,False
鈴木　将光,,,,,,,,,,,,,,,,,,,,,500,外野手,10,28,1987/04/08,182cm,85kg,A型,右右,富山,False
桑原　樹,,,,,,,,,,,,,,,,,,,,,500,内野手,1,19,1996/07/04,180cm,74kg,O型,右左,静岡,False
多田　大輔,,,,,,,,,,,,,,,,,,,,,450,捕手,1,19,1996/05/25,189cm,92kg,B型,右右,徳島,False
中村　亘佑,,,,,,,,,,,,,,,,,,,,,430,捕手,6,24,1991/04/02,181cm,87kg,O型,右右,神奈川,False
森下　宗,,,,,,,,,,,,,,,,,,,,,390,外野手,3,24,1991/02/23,176cm,75kg,B型,左左,静岡,False
松浦　耕大,,,,,,,,,,,,,,,,,,,,,300,捕手,1,22,1993/04/06,175cm,78kg,O型,右右,福岡,False
木村　聡司,,,,,,,,,,,,,,,,,,,,,250,内野手,1,19,1996/05/06,180cm,78kg,B型,右右,静岡,False
井野　卓,,,,,,,,,,,,,,,,,,,,,800,捕手,10,32,1983/11/23,178cm,83kg,B型,右右,群馬,False
星野　雄大,,,,,,,,,,,,,,,,,,,,,720,捕手,3,27,1988/10/19,177cm,80kg,B型,右右,岡山,False
原　泉,,,,,,,,,,,,,,,,,,,,,700,外野手,1,23,1992/07/26,190cm,100kg,A型,右右,鹿児島,False
川上　竜平,,,,,,,,,,,,,,,,,,,,,620,外野手,4,22,1993/05/08,181cm,80kg,A型,右右,沖縄,False
山川　晃司,,,,,,,,,,,,,,,,,,,,,600,捕手,1,19,1996/11/15,184cm,87kg,A型,右右,福岡,False
奥村　展征,,,,,,,,,,,,,,,,,,,,,560,内野手,2,20,1995/05/26,178cm,76kg,O型,右左,滋賀,False
李　杜軒,,,,,,,,,,,,,,,,,,,,,1200,内野手,9,27,1988/04/21,173cm,90kg,A型,右右,台湾,True
栗原　陵矢,,,,,,,,,,,,,,,,,,,,,700,捕手,1,19,1996/07/04,178cm,75kg,A型,右左,福井,False
古澤　勝吾,,,,,,,,,,,,,,,,,,,,,600,内野手,1,19,1996/09/05,178cm,79kg,B型,右右,滋賀,False
真砂　勇介,,,,,,,,,,,,,,,,,,,,,550,外野手,3,21,1994/05/04,184cm,78kg,B型,右右,京都,False
細山田　武史,,,,,,,,,,,,,,,,,,,,,480,捕手,7,29,1986/04/29,179cm,74kg,A型,右右,鹿児島,False
勧野　甲輝,,,,,,,,,,,,,,,,,,,,,480,内野手,5,23,1992/07/12,182cm,89kg,O型,右右,大阪,False
白根　尚貴,,,,,,,,,,,,,,,,,,,,,470,内野手,4,22,1993/04/28,185cm,85kg,A型,右右,島根,False
宮崎　駿,,,,,,,,,,,,,,,,,,,,,400,外野手,3,25,1990/11/27,175cm,70kg,B型,右左,福井,False
張本　優大,,,,,,,,,,,,,,,,,,,,,400,捕手,2,25,1990/10/13,181cm,83kg,A型,右右,大阪,False
河野　大樹,,,,,,,,,,,,,,,,,,,,,360,内野手,1,24,1991/03/29,176cm,82kg,O型,右両,大阪,False
釜元　豪,,,,,,,,,,,,,,,,,,,,,270,外野手,4,22,1993/09/03,179cm,77kg,B型,右左,長崎,False
幸山　一大,,,,,,,,,,,,,,,,,,,,,270,外野手,1,19,1996/06/18,191cm,95kg,O型,右右,富山,False
大滝　勇佑,,,,,,,,,,,,,,,,,,,,,270,内野手,3,21,1994/04/05,180cm,75kg,B型,右右,大阪,False
堀内　汰門,,,,,,,,,,,,,,,,,,,,,270,捕手,1,19,1996/09/16,175cm,80kg,不明,右右,埼玉,False
曽根　海成,,,,,,,,,,,,,,,,,,,,,270,内野手,2,20,1995/04/24,175cm,66kg,A型,右左,大阪,False
金子　将太,,,,,,,,,,,,,,,,,,,,,270,外野手,1,19,1996/08/12,176cm,77kg,B型,左左,群馬,False
川本　良平,,,,,,,,,,,,,,,,,,,,,1780,捕手,11,33,1982/04/28,178cm,85kg,A型,右右,広島,False
金澤　岳,,,,,,,,,,,,,,,,,,,,,1470,捕手,13,31,1984/05/05,180cm,82kg,O型,右左,栃木,False
早坂　圭介,,,,,,,,,,,,,,,,,,,,,1170,内野手,13,31,1984/06/19,176cm,63kg,O型,右両,神奈川,False
寺嶋　寛大,,,,,,,,,,,,,,,,,,,,,1000,捕手,1,23,1992/10/12,184cm,84kg,O型,右右,東京都,True
香月　一也,,,,,,,,,,,,,,,,,,,,,500,内野手,1,19,1996/04/16,176cm,83kg,A型,右左,福岡,False
脇本　直人,,,,,,,,,,,,,,,,,,,,,480,外野手,1,19,1996/06/10,180cm,80kg,A型,右左,群馬,False
肘井　竜蔵,,,,,,,,,,,,,,,,,,,,,420,捕手,2,20,1995/11/13,182cm,88kg,A型,右左,兵庫,False
星　孝典,,,,,,,,,,,,,,,,,,,,,1200,捕手,11,33,1982/05/04,176cm,82kg,B型,右右,宮城,False
石川　貢,,,,,,,,,,,,,,,,,,,,,650,外野手,6,24,1991/06/16,180cm,85kg,B型,右左,愛知,False
金子　一輝,,,,,,,,,,,,,,,,,,,,,600,内野手,2,20,1995/05/29,182cm,73kg,B型,右右,神奈川,False
山田　遥楓,,,,,,,,,,,,,,,,,,,,,600,内野手,1,19,1996/09/30,179cm,78kg,A型,右右,佐賀,False
梅田　尚通,,,,,,,,,,,,,,,,,,,,,600,内野手,8,26,1989/06/28,185cm,90kg,B型,右左,福井,False
林崎　遼,,,,,,,,,,,,,,,,,,,,,600,内野手,5,27,1988/06/12,175cm,80kg,O型,右右,兵庫,False
駒月　仁人,,,,,,,,,,,,,,,,,,,,,530,外野手,4,22,1993/04/21,176cm,87kg,O型,右右,京都,False
藤澤　亨明,,,,,,,,,,,,,,,,,,,,,440,捕手,4,26,1989/11/11,180cm,83kg,B型,右左,長野,False
水口　大地,,,,,,,,,,,,,,,,,,,,,300,内野手,3,26,1989/06/28,163cm,60kg,A型,右左,長崎,False
戸川　大輔,,,,,,,,,,,,,,,,,,,,,300,外野手,1,19,1996/04/29,188cm,86kg,B型,右左,北海道,False
片山　博視,,,,,,,,,,,,,,,,,,,,,2250,内野手,10,28,1987/04/19,191cm,95kg,A型,左左,兵庫,False
小斉　祐輔,,,,,,,,,,,,,,,,,,,,,1080,内野手,10,32,1983/04/30,178cm,86kg,A型,右左,大阪,False
島井　寛仁,,,,,,,,,,,,,,,,,,,,,780,外野手,3,25,1990/06/19,174cm,70kg,A型,右右,沖縄,False
内田　靖人,,,,,,,,,,,,,,,,,,,,,600,内野手,2,20,1995/05/30,185cm,86kg,O型,右右,福島,False
横山　徹也,,,,,,,,,,,,,,,,,,,,,550,捕手,12,31,1984/06/26,176cm,83kg,A型,右右,京都,False
柿澤　貴裕,,,,,,,,,,,,,,,,,,,,,550,外野手,3,21,1994/07/30,179cm,80kg,A型,右左,鹿児島,False
セゴビア,,,,,,,,,,,,,,,,,,,,,500,捕手,1,25,1990/04/27,181cm,85kg,不明,右右,ベネズエラ,True
八百板　卓丸,,,,,,,,,,,,,,,,,,,,,240,外野手,1,18,1997/01/17,180cm,76kg,O型,右左,福島,False
大坂谷　啓生,,,,,,,,,,,,,,,,,,,,,240,内野手,1,23,1992/11/09,179cm,83kg,AB型,右右,青森,False
荒張　裕司,,,,,,,,,,,,,,,,,,,,,500,捕手,6,26,1989/04/24,180cm,85kg,O型,右右,大阪,False
大嶋　匠,,,,,,,,,,,,,,,,,,,,,500,捕手,4,25,1990/02/14,180cm,95kg,A型,右左,群馬,False
森本　龍弥,,,,,,,,,,,,,,,,,,,,,500,内野手,3,21,1994/06/12,185cm,93kg,O型,右右,兵庫,False
宇佐美　塁大,,,,,,,,,,,,,,,,,,,,,480,外野手,3,21,1994/10/24,177cm,79kg,B型,右右,広島,False
太田　賢吾,,,,,,,,,,,,,,,,,,,,,470,内野手,1,18,1997/01/19,186cm,72kg,A型,右左,埼玉,False
佐藤　正尭,,,,,,,,,,,,,,,,,,,,,470,捕手,1,19,1996/04/16,168cm,78kg,A型,右右,愛知,False
岸里　亮佑,,,,,,,,,,,,,,,,,,,,,460,外野手,2,20,1995/04/03,180cm,72kg,B型,右左,岩手,False
齋藤　俊雄,,,,,,,,,,,,,,,,,,,,,1300,捕手,11,32,1983/12/23,180cm,85kg,A型,右右,愛知,False
宗　佑磨,,,,,,,,,,,,,,,,,,,,,700,内野手,1,19,1996/06/07,181cm,78kg,B型,右左,東京都,True
丸毛　謙一,,,,,,,,,,,,,,,,,,,,,550,外野手,5,27,1988/08/02,183cm,78kg,A型,右右,大阪,False
園部　聡,,,,,,,,,,,,,,,,,,,,,500,内野手,2,20,1995/11/10,184cm,94kg,O型,右右,福島,False
吉田　雄人,,,,,,,,,,,,,,,,,,,,,500,外野手,2,20,1995/04/21,178cm,75kg,B型,右左,北海道,False
奥浪　鏡,,,,,,,,,,,,,,,,,,,,,500,内野手,2,20,1995/08/29,176cm,95kg,A型,右右,広島,False
チャベス,,,,,,,,,,,,,,,,,,,,,500,外野手,1,26,1989/01/26,190cm,104kg,不明,右右,ベネズエラ,True
原　大輝,,,,,,,,,,,,,,,,,,,,,330,捕手,3,27,1988/06/02,174cm,76kg,A型,右右,広島,False
